721,-262.42361,495.48494,32.90972  
722,-262.02879,495.39010,32.68037  
723,-264.06747,492.23892,37.14320  
724,-261.56094,493.81639,34.34788  
725,-258.54449,497.35494,31.02257  
726,-257.13507,497.97348,30.46614  
727,-253.26801,498.25132,24.03909  
728,-250.78530,498.76797,29.71015  
729,-254.94689,495.46635,25.59637  
730,-256.21682,493.69947,27.51017  
731,-254.07016,494.10700,29.85505  
732,-254.86045,494.53737,25.65065  
733,-254.53972,493.44387,28.24504  
734,-251.17942,496.25557,35.12953  
735,-249.19257,492.13155,30.19075  
736,-249.09195,487.96084,33.34727  
737,-245.06055,487.62606,27.70112  
738,-245.28372,486.08224,31.97433  
739,-242.76131,484.80483,30.48378  
740,-242.01288,482.60432,27.91566  
741,-240.37959,481.51528,28.65848  
742,-239.58598,479.79260,28.10655  
743,-236.75654,480.24807,24.29216  
744,-234.38821,483.46590,23.10362  
745,-236.06456,480.20972,19.55498  
746,-233.23795,477.29222,27.96390  
747,-233.41564,473.40610,22.64719  
748,-228.71449,476.78034,18.62437  
749,-225.05709,474.56959,13.40373  
750,-224.29084,472.48053,10.48269  
751,-223.62062,472.66887,13.77991  
752,-225.10851,472.99795,12.60480  
753,-226.12076,472.40746,18.75115  
754,-225.79440,472.01037,18.19654  
755,-225.79636,469.36101,19.90356  
756,-224.80463,468.76007,20.08884  
757,-225.51241,468.52916,18.77183  
758,-225.24205,467.85633,17.89042  
759,-225.50475,467.49992,18.84010  
760,-225.53524,467.37968,18.78424  
761,-225.83188,467.09253,18.93321  
762,-226.24939,466.45112,19.56230  
763,-225.68717,466.72464,19.00667  
764,-225.90165,467.16608,18.95175  
765,-225.67584,466.86662,18.54513  
766,-224.76308,468.43171,15.99871  
767,-224.34591,467.63988,14.71260  
768,-223.75192,468.51829,13.52774  
769,-222.59657,469.94705,12.49339  
770,-222.50190,470.21839,12.05757  
771,-221.90033,471.25221,10.73369  
772,-221.79296,471.65978,9.69372  
773,-221.85761,471.74742,8.68984  
774,-222.37201,472.88055,7.47222  
